TransactionID,TransactionDate,PreviousTransactionDate,AccountID,CustomerAge,CustomerOccupation,RecipientAccountID,TransactionAmount,AccountBalance,TransactionType,Channel,Location,Location_Original_US,BPS_RegionCode,DeviceID,IP Address,MerchantID,TransactionDuration,LoginAttempts,IsFraud,FraudType,ThreatIntel_Flag,AnalystStatus
TX000116,2024-11-04 8:09:53,2023-07-21 16:43:11,AC00468,47.0,Doctor,REC-0041,2.5,12145.27,Debit,Online,Tangerang Selatan,San Diego,3674,D000673,44.73.3.217,M042,107.0,1.0,0,None,False,Auto-Approved
TX000117,2024-11-04 8:12:18,2023-10-09 17:02:43,AC00282,68.0,Doctor,REC-0044,300.08,13546.75,Credit,Online,Bogor,Austin,3271,D000266,85.240.254.83,M040,47.0,1.0,0,None,False,Cleared
TX000118,2024-11-04 8:07:42,2024-01-01 16:34:10,AC00498,43.0,Engineer,REC-0249,56.98,5688.37,Credit,ATM,Bengkulu,Oklahoma City,1771,D000256,101.90.40.193,M086,122.0,2.0,0,None,False,Auto-Approved
TX000119,2024-11-04 8:07:42,2023-07-07 16:11:38,AC00085,26.0,Engineer,REC-0036,407.65,8346.64,Debit,Online,Malang,Boston,3573,D000544,98.255.160.110,M041,62.0,1.0,0,None,False,Auto-Approved
TX000120,2024-11-04 8:10:02,2023-05-22 17:09:52,AC00092,39.0,Engineer,REC-0273,115.83,6481.04,Debit,Branch,Jakarta Utara,Fresno,3175,D000663,124.6.134.78,M086,167.0,1.0,0,None,False,Cleared
TX000121,2024-11-04 8:08:43,2023-08-16 16:17:12,AC00295,69.0,Retired,REC-0065,53.57,1651.33,Debit,ATM,Jakarta Utara,Houston,3175,D000489,45.64.74.86,M025,121.0,1.0,0,None,False,Cleared
TX000122,2024-11-04 8:10:13,2023-11-17 16:02:02,AC00358,46.0,Doctor,REC-0066,63.34,11174.94,Credit,Online,Jakarta Timur,Detroit,3172,D000434,69.82.61.135,M028,165.0,1.0,0,None,False,Auto-Approved
TX000123,2024-11-04 8:11:32,2023-11-17 16:02:02,AC00311,27.0,Student,REC-0244,317.87,145.5,Debit,Online,Jakarta Timur,Detroit,3172,D000314,79.227.202.117,M076,91.0,1.0,0,None,False,Cleared
TX000124,2024-11-04 8:11:00,2023-08-25 17:26:07,AC00066,41.0,Engineer,REC-0282,331.65,4172.57,Debit,Online,Semarang,Portland,3374,D000037,26.240.219.199,M006,61.0,1.0,0,None,False,Auto-Approved
TX000125,2024-11-04 8:10:48,2023-11-27 16:38:34,AC00340,56.0,Retired,REC-0085,5.04,5558.36,Debit,ATM,Bekasi,Washington,3275,D000021,63.67.150.226,M001,41.0,1.0,0,None,False,Auto-Approved
TX000126,2024-11-04 8:11:56,2023-08-04 17:46:44,AC00284,70.0,Doctor,REC-0136,214.54,11151.53,Credit,Online,Jakarta Timur,Detroit,3172,D000112,195.226.203.234,M026,247.0,1.0,0,None,True,Auto-Approved
TX000127,2024-11-04 8:10:13,2023-09-04 16:48:35,AC00208,57.0,Doctor,REC-0271,598.81,1415.52,Debit,Branch,Ambon,Philadelphia,8171,D000042,92.214.76.157,M081,158.0,1.0,0,None,False,Auto-Approved
TX000128,2024-11-04 8:09:58,2023-08-09 17:34:26,AC00176,26.0,Student,REC-0217,841.28,1103.64,Debit,Online,Jakarta Barat,Tucson,3173,D000276,101.223.82.253,M083,80.0,1.0,1,Account Takeover (ATO),True,Closed-Confirmed Fraud
TX000129,2024-11-04 8:07:42,2023-09-07 16:07:40,AC00053,26.0,Student,REC-0109,38.15,303.68,Debit,Online,Semarang,Mesa,3374,D000687,77.21.150.75,M005,108.0,1.0,0,None,False,Auto-Approved
TX000130,2024-11-04 8:09:24,2023-07-11 16:39:53,AC00320,58.0,Doctor,REC-0277,1036.66,5541.57,Debit,Branch,Surakarta,San Antonio,3372,D000015,53.218.177.171,M062,144.0,1.0,0,None,False,Auto-Approved
TX000131,2024-11-04 8:07:25,2023-07-03 17:14:07,AC00382,33.0,Engineer,REC-0103,124.72,6309.8,Debit,Branch,Bengkulu,Oklahoma City,1771,D000118,147.234.20.46,M004,105.0,1.0,0,None,False,Auto-Approved
TX000132,2024-11-04 8:11:55,2023-09-25 17:13:36,AC00384,78.0,Retired,REC-0160,302.45,5133.61,Credit,Branch,Surakarta,San Antonio,3372,D000052,203.99.96.114,M059,40.0,1.0,0,None,False,Auto-Approved
TX000133,2024-11-04 8:08:45,2023-11-20 17:10:02,AC00203,47.0,Engineer,REC-0205,208.04,9344.98,Debit,Online,Jambi,Louisville,1571,D000339,65.27.212.129,M055,273.0,1.0,0,None,False,Auto-Approved
TX000134,2024-11-04 8:10:53,2023-11-17 17:27:07,AC00498,23.0,Student,REC-0192,5.77,1117.97,Credit,Branch,Denpasar,Los Angeles,5171,D000236,85.240.254.83,M098,254.0,1.0,0,None,False,Auto-Approved
TX000135,2024-11-04 8:09:32,2023-08-21 16:46:05,AC00349,56.0,Doctor,REC-0225,381.33,11835.35,Debit,ATM,Bandar Lampung,Albuquerque,1871,D000635,62.251.170.72,M034,75.0,1.0,0,None,False,Auto-Approved
TX000136,2024-11-04 8:11:59,2023-10-16 16:59:36,AC00177,50.0,Doctor,REC-0265,16.16,14401.17,Debit,ATM,Batam,Milwaukee,2171,D000465,161.177.41.214,M065,124.0,1.0,0,None,True,Auto-Approved
TX000137,2024-11-04 8:07:03,2023-06-20 17:21:50,AC00284,18.0,Student,REC-0232,486.08,1748.69,Debit,Online,Bengkulu,Oklahoma City,1771,D000170,138.87.180.254,M060,68.0,1.0,0,None,False,Auto-Approved
TX000138,2024-11-04 8:09:57,2023-01-16 16:53:38,AC00272,21.0,Student,REC-0062,336.39,1000.46,Debit,Branch,Surakarta,San Antonio,3372,D000426,203.99.96.114,M003,18.0,1.0,0,None,False,Auto-Approved
TX000139,2024-11-04 8:08:25,2023-11-22 16:07:19,AC00405,69.0,Doctor,REC-0127,997.43,6810.05,Debit,Online,Palangka Raya,Seattle,6271,D000661,100.4.40.132,M067,118.0,1.0,0,None,False,Auto-Approved
TX000140,2024-11-04 8:08:47,2023-09-01 16:09:08,AC00385,23.0,Student,REC-0116,234.57,263.98,Debit,Online,Jakarta Pusat,Chicago,3171,D000553,45.182.28.148,M045,120.0,1.0,0,None,False,Cleared
TX000141,2024-11-04 8:09:43,2023-10-23 18:38:15,AC00403,30.0,Doctor,REC-0033,6.0,5442.76,Debit,Online,Jakarta Pusat,Chicago,3171,D000556,18.72.115.111,M090,246.0,1.0,0,None,False,Cleared
TX000142,2024-11-04 8:10:34,2023-10-23 16:50:33,AC00114,80.0,Retired,REC-0174,1049.92,2037.85,Debit,ATM,Jakarta Timur,Detroit,3172,D000522,121.67.144.20,M052,21.0,1.0,0,None,False,Cleared
TX000143,2024-11-04 8:11:34,2023-07-03 17:42:08,AC00163,18.0,Student,REC-0011,227.14,341.94,Debit,ATM,Palu,Charlotte,7271,D000439,197.162.55.147,M057,294.0,1.0,0,None,False,Auto-Approved
TX000144,2024-11-04 8:11:17,2023-10-24 16:41:00,AC00108,66.0,Retired,REC-0284,233.74,1066.59,Credit,Online,Bengkulu,Oklahoma City,1771,D000600,96.115.67.230,M_UNKNOWN,17.0,1.0,0,None,False,Cleared
TX000145,2024-11-04 8:07:21,2023-09-25 16:54:22,AC00397,69.0,Retired,REC-0118,211.36,6077.96,Credit,Branch,Solo,Jacksonville,3372,D000369,33.212.169.157,M019,166.0,1.0,0,None,False,Auto-Approved
TX000146,2024-11-04 8:07:24,2023-02-16 17:57:10,AC00434,20.0,Student,REC-0113,45.85,1659.15,Debit,ATM,Denpasar,Los Angeles,5171,D000241,163.129.70.210,M085,92.0,1.0,0,None,False,Auto-Approved
TX000147,2024-11-04 8:11:44,2023-08-30 17:23:20,AC00385,77.0,Retired,REC-0004,973.39,2042.22,Debit,Branch,Jayapura,Sacramento,9471,D000292,202.194.199.70,M026,296.0,1.0,0,None,False,Auto-Approved
TX000148,2024-11-04 8:10:01,2023-04-13 18:37:48,AC00161,41.0,Doctor,REC-0037,211.36,421.93,Debit,Online,Kupang,New York,5371,D000109,23.92.205.75,M056,142.0,5.0,0,None,False,Cleared
TX000149,2024-11-04 8:10:23,2023-07-28 16:29:23,AC00333,66.0,Doctor,REC-0031,415.5,10113.66,Debit,ATM,Banjarmasin,Memphis,6371,D000330,140.212.253.222,M077,141.0,1.0,0,None,False,Auto-Approved
TX000150,2024-11-04 8:12:18,2023-02-06 17:48:55,AC00279,54.0,Retired,REC-0118,265.76,4446.17,Debit,Online,Ambon,Philadelphia,8171,D000158,3.157.63.220,M049,92.0,1.0,0,None,False,Cleared
TX000151,2024-11-04 8:09:04,2023-07-24 18:08:43,AC00072,80.0,Retired,REC-0035,69.4,6452.77,Debit,Online,Bandung,Virginia Beach,3273,D000413,216.151.64.40,M073,113.0,1.0,0,None,True,Auto-Approved
TX000152,2024-11-04 8:08:14,2023-11-20 16:29:48,AC00242,35.0,Engineer,REC-0017,332.93,2788.2,Credit,Branch,Bandar Lampung,Albuquerque,1871,D000548,113.115.81.178,M039,293.0,1.0,0,None,False,Auto-Approved
TX000153,2024-11-04 8:08:34,2023-10-09 16:52:47,AC00303,20.0,Student,REC-0170,267.9,596.16,Debit,Online,Surakarta,San Antonio,3372,D000605,216.32.4.105,M078,160.0,1.0,0,None,False,Auto-Approved
TX000154,2024-11-04 8:09:41,2023-11-03 16:45:52,AC00442,61.0,Doctor,REC-0037,496.03,12904.66,Debit,Branch,Pontianak,San Francisco,6171,D000070,210.160.90.52,M009,265.0,1.0,0,None,False,Auto-Approved
TX000155,2024-11-04 8:09:58,2023-02-15 16:41:11,AC00087,37.0,Engineer,REC-0264,376.26,9062.4,Debit,ATM,Jakarta Barat,Tucson,3173,D000481,82.88.241.226,M081,245.0,1.0,0,None,False,Auto-Approved
TX000156,2024-11-04 8:11:01,2023-09-04 17:59:51,AC00174,36.0,Engineer,REC-0122,83.02,9009.56,Credit,Online,Palangka Raya,Seattle,6271,D000226,34.92.221.183,M058,171.0,1.0,0,None,True,Auto-Approved
TX000157,2024-11-04 8:12:04,2023-07-27 16:22:52,AC00421,20.0,Student,REC-0143,93.26,1152.2,Credit,Online,Kupang,New York,5371,D000436,182.225.2.156,M092,72.0,1.0,0,None,False,Cleared
TX000158,2024-11-04 8:08:40,2023-04-17 16:08:34,AC00111,68.0,Doctor,REC-0249,803.37,12168.37,Credit,Branch,Banjarmasin,Memphis,6371,D000108,191.91.45.159,M030,129.0,1.0,0,None,False,Auto-Approved
TX000159,2024-11-04 8:11:40,2023-09-19 17:38:18,AC00275,23.0,Student,REC-0110,35.76,611.86,Debit,Branch,Palu,Charlotte,7271,D000678,111.78.64.133,M057,122.0,1.0,0,None,False,Auto-Approved
TX000160,2024-11-04 8:06:30,2023-05-31 16:37:39,AC00492,62.0,Doctor,REC-0277,28.53,8670.53,Debit,Online,Bekasi,Washington,3275,D000310,215.97.143.157,M035,99.0,1.0,0,None,True,Cleared
TX000161,2024-11-04 8:07:31,2023-10-09 17:20:09,AC00380,53.0,Doctor,REC-0068,139.53,10098.86,Credit,Online,Jambi,Louisville,1571,D000491,167.104.180.235,M002,177.0,1.0,0,None,False,Auto-Approved
TX000162,2024-11-04 8:06:33,2023-01-09 16:12:01,AC00227,33.0,Doctor,REC-0293,307.57,5307.74,Debit,Branch,Jakarta Timur,Detroit,3172,D000076,128.16.32.183,M049,285.0,1.0,0,None,True,Cleared
TX000163,2024-11-04 8:09:22,2023-05-26 18:15:08,AC00257,56.0,Retired,REC-0296,60.65,1047.28,Credit,Branch,Jakarta Barat,Tucson,3173,D000456,10.144.131.89,M085,53.0,1.0,0,None,False,Cleared
TX000164,2024-11-04 8:07:39,2023-08-14 17:43:17,AC00062,70.0,Doctor,REC-0243,74.86,6921.48,Debit,Branch,Manado,Nashville,7171,D000115,161.168.126.136,M028,125.0,1.0,0,None,False,Auto-Approved
TX000165,2024-11-04 8:09:21,2023-11-24 18:51:32,AC00383,51.0,Retired,REC-0125,211.36,1475.46,Debit,Branch,Samarinda,Kansas City,6472,D000281,198.39.35.23,M100,137.0,1.0,0,None,False,Auto-Approved
TX000166,2024-11-04 8:12:15,2023-01-31 18:31:22,AC00182,34.0,Engineer,REC-0243,231.91,112.76,Debit,ATM,Banjarmasin,Memphis,6371,D000371,161.71.2.223,M044,165.0,1.0,0,None,False,Auto-Approved
TX000167,2024-11-04 8:08:42,2023-02-14 16:07:01,AC00478,75.0,Retired,REC-0209,126.21,5669.66,Debit,Branch,Makassar,Baltimore,7371,D000001,141.121.30.32,M001,268.0,1.0,0,None,False,Auto-Approved
TX000168,2024-11-04 8:09:09,2023-05-02 17:03:29,AC00332,53.0,Retired,REC-0098,506.28,1309.95,Credit,Online,Jakarta Pusat,Chicago,3171,D000606,110.150.1.201,M010,162.0,2.0,0,None,True,Auto-Approved
TX000169,2024-11-04 8:08:45,2023-12-04 17:07:34,AC00202,31.0,Engineer,REC-0049,304.35,4057.1,Debit,Branch,Jakarta Utara,Houston,3175,D000281,183.39.94.209,M007,36.0,1.0,0,None,False,Auto-Approved
TX000170,2024-11-04 8:07:38,2023-05-16 17:26:37,AC00331,22.0,Student,REC-0050,281.85,1585.98,Debit,ATM,Jakarta Timur,Detroit,3172,D000148,219.193.239.152,M013,109.0,1.0,0,None,False,Auto-Approved
TX000171,2024-11-04 8:09:15,2023-03-20 16:58:12,AC00474,31.0,Engineer,REC-0221,777.88,6825.55,Debit,Branch,Jakarta Utara,Houston,3175,D000436,139.23.212.102,M018,17.0,1.0,0,None,False,Auto-Approved
TX000172,2024-11-04 8:07:34,2023-08-25 18:01:38,AC00268,56.0,Retired,REC-0182,119.18,5516.5,Debit,Branch,Denpasar,Los Angeles,5171,D000309,7.105.184.86,M093,96.0,1.0,0,None,False,Cleared
TX000173,2024-11-04 8:06:30,2023-05-15 17:25:28,AC00247,76.0,Retired,REC-0217,177.19,5343.3,Debit,Online,Jakarta Pusat,Chicago,3171,D000666,130.92.201.49,M088,43.0,1.0,0,None,False,Cleared
TX000174,2024-11-04 8:06:52,2023-05-29 16:50:10,AC00298,22.0,Student,REC-0211,260.88,903.05,Debit,Branch,Palembang,Denver,1671,D000327,184.59.28.72,M094,36.0,1.0,0,None,False,Auto-Approved
TX000175,2024-11-04 8:07:37,2023-03-22 16:10:14,AC00106,24.0,Student,REC-RING012,169.47,1806.16,Debit,Online,Jakarta Pusat,Chicago,3171,D000061,120.170.93.69,M046,19.0,1.0,1,Account Takeover (ATO),True,Investigating
TX000176,2024-11-04 8:11:12,2023-05-19 16:52:53,AC00035,26.0,Student,REC-0028,73.23,787.74,Debit,Branch,Semarang,Portland,3374,D000059,155.37.19.43,M022,14.0,1.0,0,None,False,Auto-Approved
TX000177,2024-11-04 8:11:05,2023-02-10 18:07:07,AC00363,29.0,Engineer,REC-RING011,1362.55,2429.68,Debit,ATM,Sorong,El Paso,9271,D_UNKNOWN,93.52.44.101,M001,106.0,1.0,1,Account Takeover (ATO),True,Closed-Confirmed Fraud
TX000178,2024-11-04 8:10:39,2023-05-22 16:22:36,AC00273,19.0,Student,REC-0051,792.57,770.37,Debit,ATM,Makassar,Baltimore,7371,D000424,110.235.207.187,M059,164.0,1.0,0,None,False,Cleared
TX000179,2024-11-04 8:07:50,2023-12-18 16:47:17,AC00156,71.0,Retired,REC-0032,237.06,1182.77,Debit,Online,Jakarta Selatan,Phoenix,3174,D000455,61.95.76.233,M049,46.0,1.0,0,None,False,Auto-Approved
TX000180,2024-11-04 8:06:29,2023-11-21 16:57:43,AC00010,54.0,Engineer,REC-0207,34.17,726.55,Credit,Online,Ambon,Philadelphia,8171,D000036,177.116.108.246,M091,54.0,1.0,0,None,False,Auto-Approved
TX000181,2024-11-04 8:08:27,2023-07-19 17:03:58,AC00036,41.0,Doctor,REC-0174,740.25,14464.3,Debit,Online,Ambon,Philadelphia,8171,D000030,1.198.76.182,M010,123.0,1.0,0,None,False,Auto-Approved
TX000182,2024-11-04 8:12:06,2023-04-19 16:36:03,AC00149,58.0,Doctor,REC-0056,453.54,12046.3,Debit,ATM,Bandar Lampung,Albuquerque,1871,D000150,223.32.70.156,M017,82.0,1.0,0,None,False,Auto-Approved
TX000183,2024-11-04 8:08:00,2023-11-13 16:11:52,AC00225,73.0,Retired,REC-0128,300.47,7885.64,Debit,Branch,Solo,Jacksonville,3372,D000272,156.173.170.140,M065,100.0,1.0,0,None,False,Cleared
TX000184,2024-11-04 8:10:53,2023-04-07 16:38:15,AC00077,19.0,Student,REC-0099,110.93,1952.35,Credit,Branch,Bandung,Virginia Beach,3273,D000142,101.223.82.253,M036,201.0,1.0,0,None,False,Cleared
TX000185,2024-11-04 8:10:16,2023-01-03 16:46:36,AC00440,59.0,Doctor,REC-0098,201.69,7328.52,Debit,ATM,Balikpapan,Las Vegas,6471,D000626,193.108.17.115,M019,299.0,1.0,0,None,False,Auto-Approved
TX000186,2024-11-04 8:08:21,2023-01-30 16:15:49,AC00321,59.0,Engineer,REC-0275,399.21,3210.39,Debit,ATM,Semarang,Portland,3374,D000301,30.229.179.194,M062,109.0,1.0,0,None,False,Auto-Approved
TX000187,2024-11-04 8:06:44,2023-09-06 16:44:02,AC00099,78.0,Retired,REC-0230,1041.88,5726.2,Debit,Online,Solo,Jacksonville,3372,D000208,32.240.176.64,M032,57.0,1.0,0,None,False,Auto-Approved
TX000188,2024-11-04 8:12:15,2023-03-02 16:11:53,AC00258,62.0,Retired,REC-0072,630.36,1363.65,Debit,ATM,Semarang,Mesa,3374,D000091,200.22.195.243,M084,52.0,1.0,0,None,False,Auto-Approved
TX000189,2024-11-04 8:11:53,2023-10-23 17:24:07,AC00132,60.0,Engineer,REC-0217,10.94,1241.99,Credit,ATM,Ambon,Philadelphia,8171,D000503,10.191.172.154,M083,245.0,1.0,0,None,False,Cleared
TX000190,2024-11-04 8:10:23,2023-01-04 16:02:09,AC00113,38.0,Doctor,REC-0094,215.9,7873.28,Debit,ATM,Denpasar,Los Angeles,5171,D000414,147.119.62.178,M083,235.0,1.0,0,None,False,Auto-Approved
TX000191,2024-11-04 8:06:50,2023-07-10 17:49:18,AC00396,79.0,Retired,REC-0143,1422.55,5674.32,Debit,Branch,Bekasi,Washington,3275,D000569,188.124.181.12,M072,165.0,1.0,0,None,False,Auto-Approved
TX000192,2024-11-04 8:09:56,2023-09-18 17:07:08,AC00099,49.0,Doctor,REC-0237,226.37,9840.04,Debit,Branch,Jambi,Louisville,1571,D000631,206.62.122.93,M041,141.0,1.0,0,None,False,Auto-Approved
TX000193,2024-11-04 8:11:50,2023-09-11 16:27:39,AC00265,43.0,Doctor,REC-0128,444.89,10328.23,Credit,Branch,Balikpapan,Las Vegas,6471,D000173,42.61.10.112,M060,101.0,1.0,0,None,True,Cleared
TX000194,2024-11-04 8:10:24,2023-01-27 17:35:05,AC00047,25.0,Student,REC-0039,280.57,293.24,Credit,Online,Bandung,Virginia Beach,3273,D000538,170.225.23.251,M017,24.0,1.0,0,None,False,Auto-Approved
TX000195,2024-11-04 8:07:26,2023-07-03 17:47:49,AC00005,52.0,Engineer,REC-0227,488.54,7486.63,Debit,Branch,Solo,Jacksonville,3372,D000466,0.0.0.0,M036,132.0,1.0,0,None,True,Auto-Approved
TX000196,2024-11-04 8:10:11,2023-03-27 16:42:16,AC00363,50.0,Doctor,REC-0282,3.3,11385.37,Credit,Branch,Denpasar,Los Angeles,5171,D000215,116.44.12.250,M085,131.0,1.0,0,None,False,Auto-Approved
TX000197,2024-11-04 8:09:06,2023-08-21 16:16:22,AC00426,69.0,Retired,REC-0051,199.39,7264.79,Debit,Branch,Tangerang Selatan,Colorado Springs,3674,D000304,194.88.79.54,M023,165.0,1.0,0,None,False,Auto-Approved
TX000198,2024-11-04 8:11:15,2023-07-24 17:02:18,AC00107,62.0,Retired,REC-0026,20.36,2762.48,Debit,Branch,Jakarta Barat,Tucson,3173,D000082,96.115.67.230,M069,75.0,1.0,0,None,False,Auto-Approved
TX000199,2024-11-04 8:07:55,2023-10-24 17:09:41,AC00237,45.0,Retired,REC-0277,113.64,6675.03,Debit,Online,Jakarta Timur,Detroit,3172,D000022,31.127.129.152,M038,32.0,1.0,0,None,False,Auto-Approved
TX000200,2024-11-04 8:08:01,2023-07-31 16:25:26,AC00358,53.0,Retired,REC-0008,493.11,7432.99,Debit,Branch,Tangerang Selatan,Colorado Springs,3674,D000232,35.220.238.127,M022,236.0,1.0,0,None,False,Auto-Approved
TX000201,2024-11-04 8:09:48,2023-06-12 17:32:52,AC00113,19.0,Student,REC-0048,307.41,1057.0,Debit,ATM,Denpasar,Los Angeles,5171,D000014,1.7.29.72,M007,14.0,1.0,0,None,False,Auto-Approved
TX000202,2024-11-04 8:10:20,2023-11-30 16:52:42,AC00010,43.0,Doctor,REC-0122,11.18,5956.89,Debit,Online,Banda Aceh,Atlanta,1171,D000129,16.51.235.240,M017,161.0,1.0,0,None,True,Auto-Approved
TX000203,2024-11-04 8:08:42,2023-11-15 18:57:38,AC00499,59.0,Engineer,REC-0086,313.82,7261.59,Debit,Branch,Jakarta Barat,Tucson,3173,D000357,179.43.245.131,M097,151.0,1.0,0,None,False,Auto-Approved
TX000204,2024-11-04 8:08:23,2023-01-30 16:00:38,AC00380,64.0,Retired,REC-0209,51.0,4943.16,Debit,Branch,Palangka Raya,Seattle,6271,D000199,193.217.248.188,M063,107.0,1.0,0,None,False,Cleared
TX000205,2024-11-04 8:12:13,2023-05-25 16:34:22,AC_UNK_000,60.0,Engineer,REC-0249,140.98,8127.48,Debit,Branch,Banjarmasin,Memphis,6371,D000374,192.95.36.246,M059,100.0,1.0,0,None,False,Auto-Approved
TX000206,2024-11-04 8:10:00,2023-08-24 16:47:21,AC00020,68.0,Retired,REC-0247,288.04,1748.02,Debit,ATM,Palembang,Denver,1671,D000582,205.69.66.135,M092,63.0,1.0,0,None,False,Auto-Approved
TX000207,2024-11-04 8:06:49,2023-05-04 16:21:31,AC00181,31.0,Engineer,REC-0110,800.55,9660.22,Debit,ATM,Bengkulu,Oklahoma City,1771,D000657,8.244.162.185,M062,108.0,1.0,0,None,True,Auto-Approved
TX000208,2024-11-04 8:11:46,2023-02-06 17:46:59,AC00370,46.0,Engineer,REC-0206,485.54,6371.51,Debit,ATM,Jakarta Utara,Houston,3175,D000589,140.212.253.222,M061,143.0,1.0,0,None,False,Auto-Approved
TX000209,2024-11-04 8:07:31,2023-02-17 18:16:05,AC00453,54.0,Doctor,REC-0031,521.15,9442.47,Debit,ATM,Samarinda,Kansas City,6472,D000108,166.7.230.111,M084,214.0,1.0,0,None,False,Auto-Approved
TX000210,2024-11-04 8:10:01,2023-08-07 17:30:33,AC00339,63.0,Retired,REC-0085,321.79,5959.2,Credit,ATM,Mataram,Raleigh,5271,D000537,86.103.2.29,M_UNKNOWN,112.0,1.0,0,None,False,Cleared
TX000211,2024-11-04 8:08:15,2023-02-24 16:23:22,AC00249,65.0,Doctor,REC-0195,304.93,13531.22,Debit,ATM,Semarang,Portland,3374,D000700,21.190.11.223,M098,158.0,1.0,0,None,False,Cleared
TX000212,2024-11-04 8:11:46,2023-07-31 16:04:55,AC00479,40.0,Doctor,REC-0002,432.08,11500.62,Debit,ATM,Sorong,El Paso,9271,D000073,40.192.99.27,M044,145.0,1.0,0,None,False,Cleared
TX000213,2024-11-04 8:07:23,2023-12-07 16:20:08,AC00301,61.0,Retired,REC-0200,694.2,1389.37,Debit,ATM,Batam,Milwaukee,2171,D000007,27.143.109.203,M035,72.0,1.0,0,None,False,Cleared
TX000214,2024-11-04 8:12:15,2023-03-20 18:28:48,AC00380,55.0,Engineer,REC-0136,116.86,6706.56,Debit,ATM,Jambi,Louisville,1571,D000531,184.146.10.88,M088,171.0,1.0,0,None,False,Cleared
TX000215,2024-11-04 8:10:50,2023-03-03 18:02:52,AC00130,57.0,Doctor,REC-0233,211.36,7175.29,Credit,Branch,Jakarta Timur,Detroit,3172,D000248,34.169.232.37,M039,149.0,1.0,0,None,False,Auto-Approved
TX000216,2024-11-04 8:07:46,2023-05-24 16:25:50,AC00006,25.0,Student,REC-0147,74.88,420.67,Debit,ATM,Banda Aceh,Atlanta,1171,D000139,161.161.26.115,M026,202.0,1.0,0,None,False,Auto-Approved
TX000217,2024-11-04 8:09:48,2023-05-22 16:17:19,AC00096,75.0,Retired,REC-0217,211.36,7323.53,Debit,Branch,Ambon,Philadelphia,8171,D000517,119.163.214.161,M056,99.0,1.0,0,None,False,Auto-Approved
TX000218,2024-11-04 8:11:07,2023-08-21 16:03:18,AC00108,50.0,Doctor,REC-0285,134.7,8395.85,Debit,ATM,Yogyakarta,Fort Worth,3471,D000637,155.19.119.0,M074,106.0,1.0,0,None,False,Auto-Approved
TX000219,2024-11-04 8:07:32,2023-07-07 18:03:43,AC00070,33.0,Engineer,REC-0250,890.24,5140.93,Credit,Online,Balikpapan,Las Vegas,6471,D000223,28.149.72.129,M029,161.0,1.0,0,None,False,Auto-Approved
TX000220,2024-11-04 8:10:07,2023-01-06 17:01:53,AC00417,63.0,Doctor,REC-0080,361.27,7945.57,Debit,ATM,Surabaya,Omaha,3578,D000676,78.100.105.143,M088,180.0,1.0,0,None,False,Auto-Approved
TX000221,2024-11-04 8:07:12,2023-10-19 16:42:37,AC00391,44.0,Doctor,REC-0098,131.56,5873.54,Debit,Branch,Palu,Charlotte,7271,D000203,27.215.118.94,M014,42.0,1.0,0,None,False,Auto-Approved
TX000222,2024-11-04 8:08:02,2023-11-28 16:49:27,AC00414,76.0,Retired,REC-0152,485.51,3074.45,Credit,Online,Batam,Milwaukee,2171,D000460,91.204.200.167,M097,37.0,1.0,0,None,False,Auto-Approved
TX000223,2024-11-04 8:10:31,2023-07-10 17:15:27,AC00004,64.0,Retired,REC-0112,547.87,6155.76,Debit,ATM,Kendari,Columbus,7471,D000183,188.205.152.176,M064,131.0,1.0,0,None,False,Auto-Approved
TX000224,2024-11-04 8:07:53,2023-06-26 18:25:21,AC00047,28.0,Engineer,REC-0297,457.3,8318.29,Debit,Online,Bandung,Virginia Beach,3273,D000214,62.27.235.199,M042,15.0,1.0,1,Account Takeover (ATO),True,Closed-Confirmed Fraud
TX000225,2024-11-04 8:11:40,2023-01-13 16:44:26,AC00198,58.0,Engineer,REC-RING001,506.24,230.09,Debit,ATM,Jakarta Pusat,Chicago,3171,D000315,136.104.90.223,M077,64.0,1.0,1,Account Takeover (ATO),True,Investigating
TX000226,2024-11-04 8:10:02,2023-12-19 16:55:17,AC00314,57.0,Retired,REC-0161,486.59,2513.56,Debit,Branch,Depok,Indianapolis,3276,D000029,129.102.184.189,M017,119.0,1.0,0,None,False,Auto-Approved
TX000227,2024-11-04 8:11:01,2023-09-28 16:20:57,AC00212,41.0,Doctor,REC-0030,163.68,10090.05,Debit,Branch,Tangerang Selatan,San Diego,3674,D000440,35.67.21.23,M087,292.0,1.0,0,None,False,Auto-Approved
TX000228,2024-11-04 8:09:39,2023-01-09 16:54:58,AC00115,22.0,Student,REC-0026,581.65,480.19,Debit,ATM,Malang,Boston,3573,D000666,80.92.209.207,M009,176.0,1.0,0,None,False,Auto-Approved
TX000229,2024-11-04 8:11:27,2023-11-07 16:46:04,AC00055,48.0,Doctor,REC-0300,52.01,1120.88,Debit,ATM,Semarang,Mesa,3374,D_UNKNOWN,178.34.103.183,M019,85.0,1.0,0,None,True,Auto-Approved
TX000230,2024-11-04 8:11:52,2023-11-29 18:10:30,AC00427,21.0,Student,REC-0245,630.24,370.81,Debit,ATM,Malang,Boston,3573,D000548,12.246.170.239,M_UNKNOWN,62.0,1.0,0,None,False,Auto-Approved
