EdgeID,Source,Target,SourceType,TargetType,EdgeType,TransactionID,TransactionDate,TransactionAmount,Channel,Location,BPS_RegionCode,IsFraud,FraudType,RiskScore,RuleRiskScore,Split
E-TX000023-USES_DEVICE,ACC:AC00095,DEV:D_UNKNOWN,Account,Device,USES_DEVICE,TX000023,2024-11-04 8:07:01,52.2,Online,Banda Aceh,1171,0,None,0.5256,60.0,validation
E-TX000023-USES_IP,ACC:AC00095,IP:133.63.96.21,Account,IP,USES_IP,TX000023,2024-11-04 8:07:01,52.2,Online,Banda Aceh,1171,0,None,0.5256,60.0,validation
E-TX000023-PAYS_MERCHANT,ACC:AC00095,MER:M022,Account,Merchant,PAYS_MERCHANT,TX000023,2024-11-04 8:07:01,52.2,Online,Banda Aceh,1171,0,None,0.5256,60.0,validation
E-TX000023-LOCATED_IN,ACC:AC00095,GEO:1171,Account,GeoRegion,LOCATED_IN,TX000023,2024-11-04 8:07:01,52.2,Online,Banda Aceh,1171,0,None,0.5256,60.0,validation
E-TX000023-RECEIVES_IN_REGION,REC:REC-0143,GEO:1171,RecipientAccount,GeoRegion,RECEIVES_IN_REGION,TX000023,2024-11-04 8:07:01,52.2,Online,Banda Aceh,1171,0,None,0.5256,60.0,validation
E-TX000024-TRANSFER_TO,ACC:AC00453,REC:REC-RING006,Account,RecipientAccount,TRANSFER_TO,TX000024,2024-11-04 8:07:04,345.84,Online,Yogyakarta,3471,1,Account Takeover (ATO),0.6111,60.0,train
E-TX000024-USES_DEVICE,ACC:AC00453,DEV:D000162,Account,Device,USES_DEVICE,TX000024,2024-11-04 8:07:04,345.84,Online,Yogyakarta,3471,1,Account Takeover (ATO),0.6111,60.0,train
E-TX000024-USES_IP,ACC:AC00453,IP:191.82.103.198,Account,IP,USES_IP,TX000024,2024-11-04 8:07:04,345.84,Online,Yogyakarta,3471,1,Account Takeover (ATO),0.6111,60.0,train
E-TX000024-PAYS_MERCHANT,ACC:AC00453,MER:M083,Account,Merchant,PAYS_MERCHANT,TX000024,2024-11-04 8:07:04,345.84,Online,Yogyakarta,3471,1,Account Takeover (ATO),0.6111,60.0,train
E-TX000024-LOCATED_IN,ACC:AC00453,GEO:3471,Account,GeoRegion,LOCATED_IN,TX000024,2024-11-04 8:07:04,345.84,Online,Yogyakarta,3471,1,Account Takeover (ATO),0.6111,60.0,train
E-TX000024-RECEIVES_IN_REGION,REC:REC-RING006,GEO:3471,RecipientAccount,GeoRegion,RECEIVES_IN_REGION,TX000024,2024-11-04 8:07:04,345.84,Online,Yogyakarta,3471,1,Account Takeover (ATO),0.6111,60.0,train
E-TX000025-TRANSFER_TO,ACC:AC00241,REC:REC-0084,Account,RecipientAccount,TRANSFER_TO,TX000025,2024-11-04 8:07:09,145.54,Online,Mataram,5271,0,None,0.0843,10.0,train
E-TX000025-USES_DEVICE,ACC:AC00241,DEV:D000036,Account,Device,USES_DEVICE,TX000025,2024-11-04 8:07:09,145.54,Online,Mataram,5271,0,None,0.0843,10.0,train
E-TX000025-USES_IP,ACC:AC00241,IP:119.186.154.104,Account,IP,USES_IP,TX000025,2024-11-04 8:07:09,145.54,Online,Mataram,5271,0,None,0.0843,10.0,train
E-TX000025-PAYS_MERCHANT,ACC:AC00241,MER:M028,Account,Merchant,PAYS_MERCHANT,TX000025,2024-11-04 8:07:09,145.54,Online,Mataram,5271,0,None,0.0843,10.0,train
E-TX000025-LOCATED_IN,ACC:AC00241,GEO:5271,Account,GeoRegion,LOCATED_IN,TX000025,2024-11-04 8:07:09,145.54,Online,Mataram,5271,0,None,0.0843,10.0,train
E-TX000025-RECEIVES_IN_REGION,REC:REC-0084,GEO:5271,RecipientAccount,GeoRegion,RECEIVES_IN_REGION,TX000025,2024-11-04 8:07:09,145.54,Online,Mataram,5271,0,None,0.0843,10.0,train
E-TX000026-TRANSFER_TO,ACC:AC00041,REC:REC-0190,Account,RecipientAccount,TRANSFER_TO,TX000026,2024-11-04 8:09:44,7.49,Online,Jakarta Utara,3175,0,None,0.2462,30.0,train
E-TX000026-USES_DEVICE,ACC:AC00041,DEV:D000671,Account,Device,USES_DEVICE,TX000026,2024-11-04 8:09:44,7.49,Online,Jakarta Utara,3175,0,None,0.2462,30.0,train
E-TX000026-USES_IP,ACC:AC00041,IP:81.248.235.147,Account,IP,USES_IP,TX000026,2024-11-04 8:09:44,7.49,Online,Jakarta Utara,3175,0,None,0.2462,30.0,train
E-TX000026-PAYS_MERCHANT,ACC:AC00041,MER:M043,Account,Merchant,PAYS_MERCHANT,TX000026,2024-11-04 8:09:44,7.49,Online,Jakarta Utara,3175,0,None,0.2462,30.0,train
E-TX000026-LOCATED_IN,ACC:AC00041,GEO:3175,Account,GeoRegion,LOCATED_IN,TX000026,2024-11-04 8:09:44,7.49,Online,Jakarta Utara,3175,0,None,0.2462,30.0,train
E-TX000026-RECEIVES_IN_REGION,REC:REC-0190,GEO:3175,RecipientAccount,GeoRegion,RECEIVES_IN_REGION,TX000026,2024-11-04 8:09:44,7.49,Online,Jakarta Utara,3175,0,None,0.2462,30.0,train
E-TX000027-TRANSFER_TO,ACC:AC00441,REC:REC-0182,Account,RecipientAccount,TRANSFER_TO,TX000027,2024-11-04 8:11:38,246.93,ATM,Padang,1371,0,None,0.5083,60.0,train
E-TX000027-USES_DEVICE,ACC:AC00441,DEV:D000046,Account,Device,USES_DEVICE,TX000027,2024-11-04 8:11:38,246.93,ATM,Padang,1371,0,None,0.5083,60.0,train
E-TX000027-USES_IP,ACC:AC00441,IP:55.154.161.250,Account,IP,USES_IP,TX000027,2024-11-04 8:11:38,246.93,ATM,Padang,1371,0,None,0.5083,60.0,train
E-TX000027-PAYS_MERCHANT,ACC:AC00441,MER:M029,Account,Merchant,PAYS_MERCHANT,TX000027,2024-11-04 8:11:38,246.93,ATM,Padang,1371,0,None,0.5083,60.0,train
E-TX000027-LOCATED_IN,ACC:AC00441,GEO:1371,Account,GeoRegion,LOCATED_IN,TX000027,2024-11-04 8:11:38,246.93,ATM,Padang,1371,0,None,0.5083,60.0,train
E-TX000027-RECEIVES_IN_REGION,REC:REC-0182,GEO:1371,RecipientAccount,GeoRegion,RECEIVES_IN_REGION,TX000027,2024-11-04 8:11:38,246.93,ATM,Padang,1371,0,None,0.5083,60.0,train
E-TX000028-TRANSFER_TO,ACC:AC00057,REC:REC-0108,Account,RecipientAccount,TRANSFER_TO,TX000028,2024-11-04 8:11:59,40.32,Branch,Batam,2171,0,None,0.1041,10.0,train
E-TX000028-USES_DEVICE,ACC:AC00057,DEV:D000310,Account,Device,USES_DEVICE,TX000028,2024-11-04 8:11:59,40.32,Branch,Batam,2171,0,None,0.1041,10.0,train
E-TX000028-USES_IP,ACC:AC00057,IP:21.28.32.1,Account,IP,USES_IP,TX000028,2024-11-04 8:11:59,40.32,Branch,Batam,2171,0,None,0.1041,10.0,train
E-TX000028-PAYS_MERCHANT,ACC:AC00057,MER:M008,Account,Merchant,PAYS_MERCHANT,TX000028,2024-11-04 8:11:59,40.32,Branch,Batam,2171,0,None,0.1041,10.0,train
E-TX000028-LOCATED_IN,ACC:AC00057,GEO:2171,Account,GeoRegion,LOCATED_IN,TX000028,2024-11-04 8:11:59,40.32,Branch,Batam,2171,0,None,0.1041,10.0,train
E-TX000028-RECEIVES_IN_REGION,REC:REC-0108,GEO:2171,RecipientAccount,GeoRegion,RECEIVES_IN_REGION,TX000028,2024-11-04 8:11:59,40.32,Branch,Batam,2171,0,None,0.1041,10.0,train
E-TX000029-TRANSFER_TO,ACC:AC00390,REC:REC-0137,Account,RecipientAccount,TRANSFER_TO,TX000029,2024-11-04 8:11:22,127.45,Online,Balikpapan,6471,0,None,0.4253,50.0,train
E-TX000029-USES_DEVICE,ACC:AC00390,DEV:D000232,Account,Device,USES_DEVICE,TX000029,2024-11-04 8:11:22,127.45,Online,Balikpapan,6471,0,None,0.4253,50.0,train
E-TX000029-USES_IP,ACC:AC00390,IP:152.234.65.155,Account,IP,USES_IP,TX000029,2024-11-04 8:11:22,127.45,Online,Balikpapan,6471,0,None,0.4253,50.0,train
E-TX000029-PAYS_MERCHANT,ACC:AC00390,MER:M092,Account,Merchant,PAYS_MERCHANT,TX000029,2024-11-04 8:11:22,127.45,Online,Balikpapan,6471,0,None,0.4253,50.0,train
E-TX000029-LOCATED_IN,ACC:AC00390,GEO:6471,Account,GeoRegion,LOCATED_IN,TX000029,2024-11-04 8:11:22,127.45,Online,Balikpapan,6471,0,None,0.4253,50.0,train
E-TX000029-RECEIVES_IN_REGION,REC:REC-0137,GEO:6471,RecipientAccount,GeoRegion,RECEIVES_IN_REGION,TX000029,2024-11-04 8:11:22,127.45,Online,Balikpapan,6471,0,None,0.4253,50.0,train
E-TX000030-TRANSFER_TO,ACC:AC00313,REC:REC-0037,Account,RecipientAccount,TRANSFER_TO,TX000030,2024-11-04 8:08:30,56.17,Branch,Jakarta Timur,3172,0,None,0.1058,10.0,train
E-TX000030-USES_DEVICE,ACC:AC00313,DEV:D000297,Account,Device,USES_DEVICE,TX000030,2024-11-04 8:08:30,56.17,Branch,Jakarta Timur,3172,0,None,0.1058,10.0,train
E-TX000030-USES_IP,ACC:AC00313,IP:33.28.138.82,Account,IP,USES_IP,TX000030,2024-11-04 8:08:30,56.17,Branch,Jakarta Timur,3172,0,None,0.1058,10.0,train
E-TX000030-PAYS_MERCHANT,ACC:AC00313,MER:M043,Account,Merchant,PAYS_MERCHANT,TX000030,2024-11-04 8:08:30,56.17,Branch,Jakarta Timur,3172,0,None,0.1058,10.0,train
E-TX000030-LOCATED_IN,ACC:AC00313,GEO:3172,Account,GeoRegion,LOCATED_IN,TX000030,2024-11-04 8:08:30,56.17,Branch,Jakarta Timur,3172,0,None,0.1058,10.0,train
E-TX000030-RECEIVES_IN_REGION,REC:REC-0037,GEO:3172,RecipientAccount,GeoRegion,RECEIVES_IN_REGION,TX000030,2024-11-04 8:08:30,56.17,Branch,Jakarta Timur,3172,0,None,0.1058,10.0,train
E-TX000031-TRANSFER_TO,ACC:AC00367,REC:REC-0088,Account,RecipientAccount,TRANSFER_TO,TX000031,2024-11-04 8:09:17,28.31,Online,Padang,1371,0,None,0.2285,20.0,train
E-TX000031-USES_DEVICE,ACC:AC00367,DEV:D000587,Account,Device,USES_DEVICE,TX000031,2024-11-04 8:09:17,28.31,Online,Padang,1371,0,None,0.2285,20.0,train
E-TX000031-USES_IP,ACC:AC00367,IP:35.67.21.23,Account,IP,USES_IP,TX000031,2024-11-04 8:09:17,28.31,Online,Padang,1371,0,None,0.2285,20.0,train
E-TX000031-PAYS_MERCHANT,ACC:AC00367,MER:M091,Account,Merchant,PAYS_MERCHANT,TX000031,2024-11-04 8:09:17,28.31,Online,Padang,1371,0,None,0.2285,20.0,train
E-TX000031-LOCATED_IN,ACC:AC00367,GEO:1371,Account,GeoRegion,LOCATED_IN,TX000031,2024-11-04 8:09:17,28.31,Online,Padang,1371,0,None,0.2285,20.0,train
E-TX000031-RECEIVES_IN_REGION,REC:REC-0088,GEO:1371,RecipientAccount,GeoRegion,RECEIVES_IN_REGION,TX000031,2024-11-04 8:09:17,28.31,Online,Padang,1371,0,None,0.2285,20.0,train
E-TX000032-TRANSFER_TO,ACC:AC00291,REC:REC-0274,Account,RecipientAccount,TRANSFER_TO,TX000032,2024-11-04 8:06:58,59.12,ATM,Makassar,7371,0,None,0.0848,10.0,train
E-TX000032-USES_DEVICE,ACC:AC00291,DEV:D000282,Account,Device,USES_DEVICE,TX000032,2024-11-04 8:06:58,59.12,ATM,Makassar,7371,0,None,0.0848,10.0,train
E-TX000032-USES_IP,ACC:AC00291,IP:187.199.178.27,Account,IP,USES_IP,TX000032,2024-11-04 8:06:58,59.12,ATM,Makassar,7371,0,None,0.0848,10.0,train
E-TX000032-PAYS_MERCHANT,ACC:AC00291,MER:M053,Account,Merchant,PAYS_MERCHANT,TX000032,2024-11-04 8:06:58,59.12,ATM,Makassar,7371,0,None,0.0848,10.0,train
E-TX000032-LOCATED_IN,ACC:AC00291,GEO:7371,Account,GeoRegion,LOCATED_IN,TX000032,2024-11-04 8:06:58,59.12,ATM,Makassar,7371,0,None,0.0848,10.0,train
E-TX000032-RECEIVES_IN_REGION,REC:REC-0274,GEO:7371,RecipientAccount,GeoRegion,RECEIVES_IN_REGION,TX000032,2024-11-04 8:06:58,59.12,ATM,Makassar,7371,0,None,0.0848,10.0,train
E-TX000033-TRANSFER_TO,ACC:AC00060,REC:REC-0126,Account,RecipientAccount,TRANSFER_TO,TX000033,2024-11-04 8:11:13,396.45,ATM,Kupang,5371,0,None,0.3222,40.0,train
E-TX000033-USES_DEVICE,ACC:AC00060,DEV:D000621,Account,Device,USES_DEVICE,TX000033,2024-11-04 8:11:13,396.45,ATM,Kupang,5371,0,None,0.3222,40.0,train
E-TX000033-USES_IP,ACC:AC00060,IP:133.67.250.163,Account,IP,USES_IP,TX000033,2024-11-04 8:11:13,396.45,ATM,Kupang,5371,0,None,0.3222,40.0,train
E-TX000033-PAYS_MERCHANT,ACC:AC00060,MER:M007,Account,Merchant,PAYS_MERCHANT,TX000033,2024-11-04 8:11:13,396.45,ATM,Kupang,5371,0,None,0.3222,40.0,train
E-TX000033-LOCATED_IN,ACC:AC00060,GEO:5371,Account,GeoRegion,LOCATED_IN,TX000033,2024-11-04 8:11:13,396.45,ATM,Kupang,5371,0,None,0.3222,40.0,train
E-TX000033-RECEIVES_IN_REGION,REC:REC-0126,GEO:5371,RecipientAccount,GeoRegion,RECEIVES_IN_REGION,TX000033,2024-11-04 8:11:13,396.45,ATM,Kupang,5371,0,None,0.3222,40.0,train
E-TX000034-TRANSFER_TO,ACC:AC00359,REC:REC-0084,Account,RecipientAccount,TRANSFER_TO,TX000034,2024-11-04 8:07:50,877.81,Online,Denpasar,5171,0,None,0.3547,45.0,validation
E-TX000034-USES_DEVICE,ACC:AC00359,DEV:D000111,Account,Device,USES_DEVICE,TX000034,2024-11-04 8:07:50,877.81,Online,Denpasar,5171,0,None,0.3547,45.0,validation
E-TX000034-USES_IP,ACC:AC00359,IP:134.140.85.231,Account,IP,USES_IP,TX000034,2024-11-04 8:07:50,877.81,Online,Denpasar,5171,0,None,0.3547,45.0,validation
E-TX000034-PAYS_MERCHANT,ACC:AC00359,MER:M094,Account,Merchant,PAYS_MERCHANT,TX000034,2024-11-04 8:07:50,877.81,Online,Denpasar,5171,0,None,0.3547,45.0,validation
E-TX000034-LOCATED_IN,ACC:AC00359,GEO:5171,Account,GeoRegion,LOCATED_IN,TX000034,2024-11-04 8:07:50,877.81,Online,Denpasar,5171,0,None,0.3547,45.0,validation
E-TX000034-RECEIVES_IN_REGION,REC:REC-0084,GEO:5171,RecipientAccount,GeoRegion,RECEIVES_IN_REGION,TX000034,2024-11-04 8:07:50,877.81,Online,Denpasar,5171,0,None,0.3547,45.0,validation
E-TX000035-TRANSFER_TO,ACC:AC00365,REC:REC-0237,Account,RecipientAccount,TRANSFER_TO,TX000035,2024-11-04 8:10:51,255.26,Branch,Pontianak,6171,0,None,0.1904,20.0,train
E-TX000035-USES_DEVICE,ACC:AC00365,DEV:D000357,Account,Device,USES_DEVICE,TX000035,2024-11-04 8:10:51,255.26,Branch,Pontianak,6171,0,None,0.1904,20.0,train
E-TX000035-USES_IP,ACC:AC00365,IP:92.214.76.157,Account,IP,USES_IP,TX000035,2024-11-04 8:10:51,255.26,Branch,Pontianak,6171,0,None,0.1904,20.0,train
E-TX000035-PAYS_MERCHANT,ACC:AC00365,MER:M002,Account,Merchant,PAYS_MERCHANT,TX000035,2024-11-04 8:10:51,255.26,Branch,Pontianak,6171,0,None,0.1904,20.0,train
E-TX000035-LOCATED_IN,ACC:AC00365,GEO:6171,Account,GeoRegion,LOCATED_IN,TX000035,2024-11-04 8:10:51,255.26,Branch,Pontianak,6171,0,None,0.1904,20.0,train
E-TX000035-RECEIVES_IN_REGION,REC:REC-0237,GEO:6171,RecipientAccount,GeoRegion,RECEIVES_IN_REGION,TX000035,2024-11-04 8:10:51,255.26,Branch,Pontianak,6171,0,None,0.1904,20.0,train
E-TX000036-TRANSFER_TO,ACC:AC00267,REC:REC-0195,Account,RecipientAccount,TRANSFER_TO,TX000036,2024-11-04 8:06:23,124.76,Branch,Palangka Raya,6271,0,None,0.2832,30.0,validation
E-TX000036-USES_DEVICE,ACC:AC00267,DEV:D000042,Account,Device,USES_DEVICE,TX000036,2024-11-04 8:06:23,124.76,Branch,Palangka Raya,6271,0,None,0.2832,30.0,validation
E-TX000036-USES_IP,ACC:AC00267,IP:59.145.242.13,Account,IP,USES_IP,TX000036,2024-11-04 8:06:23,124.76,Branch,Palangka Raya,6271,0,None,0.2832,30.0,validation
E-TX000036-PAYS_MERCHANT,ACC:AC00267,MER:M002,Account,Merchant,PAYS_MERCHANT,TX000036,2024-11-04 8:06:23,124.76,Branch,Palangka Raya,6271,0,None,0.2832,30.0,validation
E-TX000036-LOCATED_IN,ACC:AC00267,GEO:6271,Account,GeoRegion,LOCATED_IN,TX000036,2024-11-04 8:06:23,124.76,Branch,Palangka Raya,6271,0,None,0.2832,30.0,validation
E-TX000036-RECEIVES_IN_REGION,REC:REC-0195,GEO:6271,RecipientAccount,GeoRegion,RECEIVES_IN_REGION,TX000036,2024-11-04 8:06:23,124.76,Branch,Palangka Raya,6271,0,None,0.2832,30.0,validation
E-TX000037-TRANSFER_TO,ACC:AC00404,REC:REC-0139,Account,RecipientAccount,TRANSFER_TO,TX000037,2024-11-04 8:12:18,78.13,Branch,Batam,2171,0,None,0.1722,20.0,train
E-TX000037-USES_DEVICE,ACC:AC00404,DEV:D000250,Account,Device,USES_DEVICE,TX000037,2024-11-04 8:12:18,78.13,Branch,Batam,2171,0,None,0.1722,20.0,train
E-TX000037-USES_IP,ACC:AC00404,IP:33.28.138.82,Account,IP,USES_IP,TX000037,2024-11-04 8:12:18,78.13,Branch,Batam,2171,0,None,0.1722,20.0,train
E-TX000037-PAYS_MERCHANT,ACC:AC00404,MER:M028,Account,Merchant,PAYS_MERCHANT,TX000037,2024-11-04 8:12:18,78.13,Branch,Batam,2171,0,None,0.1722,20.0,train
E-TX000037-LOCATED_IN,ACC:AC00404,GEO:2171,Account,GeoRegion,LOCATED_IN,TX000037,2024-11-04 8:12:18,78.13,Branch,Batam,2171,0,None,0.1722,20.0,train
E-TX000037-RECEIVES_IN_REGION,REC:REC-0139,GEO:2171,RecipientAccount,GeoRegion,RECEIVES_IN_REGION,TX000037,2024-11-04 8:12:18,78.13,Branch,Batam,2171,0,None,0.1722,20.0,train
E-TX000038-TRANSFER_TO,ACC:AC00202,REC:REC-0286,Account,RecipientAccount,TRANSFER_TO,TX000038,2024-11-04 8:11:15,649.28,ATM,Pekanbaru,1471,0,None,0.154,20.0,train
E-TX000038-USES_DEVICE,ACC:AC00202,DEV:D000448,Account,Device,USES_DEVICE,TX000038,2024-11-04 8:11:15,649.28,ATM,Pekanbaru,1471,0,None,0.154,20.0,train
E-TX000038-USES_IP,ACC:AC00202,IP:73.108.76.238,Account,IP,USES_IP,TX000038,2024-11-04 8:11:15,649.28,ATM,Pekanbaru,1471,0,None,0.154,20.0,train
E-TX000038-PAYS_MERCHANT,ACC:AC00202,MER:M074,Account,Merchant,PAYS_MERCHANT,TX000038,2024-11-04 8:11:15,649.28,ATM,Pekanbaru,1471,0,None,0.154,20.0,train
E-TX000038-LOCATED_IN,ACC:AC00202,GEO:1471,Account,GeoRegion,LOCATED_IN,TX000038,2024-11-04 8:11:15,649.28,ATM,Pekanbaru,1471,0,None,0.154,20.0,train
E-TX000038-RECEIVES_IN_REGION,REC:REC-0286,GEO:1471,RecipientAccount,GeoRegion,RECEIVES_IN_REGION,TX000038,2024-11-04 8:11:15,649.28,ATM,Pekanbaru,1471,0,None,0.154,20.0,train
E-TX000039-TRANSFER_TO,ACC:AC00478,REC:REC-0113,Account,RecipientAccount,TRANSFER_TO,TX000039,2024-11-04 8:11:17,795.31,ATM,Semarang,3374,0,None,0.3144,40.0,validation
E-TX000039-USES_DEVICE,ACC:AC00478,DEV:D000077,Account,Device,USES_DEVICE,TX000039,2024-11-04 8:11:17,795.31,ATM,Semarang,3374,0,None,0.3144,40.0,validation
E-TX000039-USES_IP,ACC:AC00478,IP:49.29.37.185,Account,IP,USES_IP,TX000039,2024-11-04 8:11:17,795.31,ATM,Semarang,3374,0,None,0.3144,40.0,validation
E-TX000039-PAYS_MERCHANT,ACC:AC00478,MER:M048,Account,Merchant,PAYS_MERCHANT,TX000039,2024-11-04 8:11:17,795.31,ATM,Semarang,3374,0,None,0.3144,40.0,validation
E-TX000039-LOCATED_IN,ACC:AC00478,GEO:3374,Account,GeoRegion,LOCATED_IN,TX000039,2024-11-04 8:11:17,795.31,ATM,Semarang,3374,0,None,0.3144,40.0,validation
E-TX000039-RECEIVES_IN_REGION,REC:REC-0113,GEO:3374,RecipientAccount,GeoRegion,RECEIVES_IN_REGION,TX000039,2024-11-04 8:11:17,795.31,ATM,Semarang,3374,0,None,0.3144,40.0,validation
E-TX000040-TRANSFER_TO,ACC:AC00405,REC:REC-0167,Account,RecipientAccount,TRANSFER_TO,TX000040,2024-11-04 8:07:32,335.63,Online,Bengkulu,1771,0,None,0.1913,20.0,train
E-TX000040-USES_DEVICE,ACC:AC00405,DEV:D000038,Account,Device,USES_DEVICE,TX000040,2024-11-04 8:07:32,335.63,Online,Bengkulu,1771,0,None,0.1913,20.0,train
E-TX000040-USES_IP,ACC:AC00405,IP:49.20.211.229,Account,IP,USES_IP,TX000040,2024-11-04 8:07:32,335.63,Online,Bengkulu,1771,0,None,0.1913,20.0,train
E-TX000040-PAYS_MERCHANT,ACC:AC00405,MER:M040,Account,Merchant,PAYS_MERCHANT,TX000040,2024-11-04 8:07:32,335.63,Online,Bengkulu,1771,0,None,0.1913,20.0,train
E-TX000040-LOCATED_IN,ACC:AC00405,GEO:1771,Account,GeoRegion,LOCATED_IN,TX000040,2024-11-04 8:07:32,335.63,Online,Bengkulu,1771,0,None,0.1913,20.0,train
E-TX000040-RECEIVES_IN_REGION,REC:REC-0167,GEO:1771,RecipientAccount,GeoRegion,RECEIVES_IN_REGION,TX000040,2024-11-04 8:07:32,335.63,Online,Bengkulu,1771,0,None,0.1913,20.0,train
E-TX000041-TRANSFER_TO,ACC:AC00421,REC:REC-0029,Account,RecipientAccount,TRANSFER_TO,TX000041,2024-11-04 8:07:31,328.47,ATM,Surakarta,3372,0,None,0.1136,10.0,train
E-TX000041-USES_DEVICE,ACC:AC00421,DEV:D000557,Account,Device,USES_DEVICE,TX000041,2024-11-04 8:07:31,328.47,ATM,Surakarta,3372,0,None,0.1136,10.0,train
E-TX000041-USES_IP,ACC:AC00421,IP:6.234.101.35,Account,IP,USES_IP,TX000041,2024-11-04 8:07:31,328.47,ATM,Surakarta,3372,0,None,0.1136,10.0,train
E-TX000041-PAYS_MERCHANT,ACC:AC00421,MER:M014,Account,Merchant,PAYS_MERCHANT,TX000041,2024-11-04 8:07:31,328.47,ATM,Surakarta,3372,0,None,0.1136,10.0,train
E-TX000041-LOCATED_IN,ACC:AC00421,GEO:3372,Account,GeoRegion,LOCATED_IN,TX000041,2024-11-04 8:07:31,328.47,ATM,Surakarta,3372,0,None,0.1136,10.0,train
E-TX000041-RECEIVES_IN_REGION,REC:REC-0029,GEO:3372,RecipientAccount,GeoRegion,RECEIVES_IN_REGION,TX000041,2024-11-04 8:07:31,328.47,ATM,Surakarta,3372,0,None,0.1136,10.0,train
E-TX000042-TRANSFER_TO,ACC:AC00480,REC:REC-0118,Account,RecipientAccount,TRANSFER_TO,TX000042,2024-11-04 8:11:45,34.02,Online,Ambon,8171,0,None,0.2686,30.0,train
E-TX000042-USES_DEVICE,ACC:AC00480,DEV:D000627,Account,Device,USES_DEVICE,TX000042,2024-11-04 8:11:45,34.02,Online,Ambon,8171,0,None,0.2686,30.0,train
E-TX000042-USES_IP,ACC:AC00480,IP:109.105.179.186,Account,IP,USES_IP,TX000042,2024-11-04 8:11:45,34.02,Online,Ambon,8171,0,None,0.2686,30.0,train
E-TX000042-PAYS_MERCHANT,ACC:AC00480,MER:M046,Account,Merchant,PAYS_MERCHANT,TX000042,2024-11-04 8:11:45,34.02,Online,Ambon,8171,0,None,0.2686,30.0,train
E-TX000042-LOCATED_IN,ACC:AC00480,GEO:8171,Account,GeoRegion,LOCATED_IN,TX000042,2024-11-04 8:11:45,34.02,Online,Ambon,8171,0,None,0.2686,30.0,train
E-TX000042-RECEIVES_IN_REGION,REC:REC-0118,GEO:8171,RecipientAccount,GeoRegion,RECEIVES_IN_REGION,TX000042,2024-11-04 8:11:45,34.02,Online,Ambon,8171,0,None,0.2686,30.0,train
E-TX000043-TRANSFER_TO,ACC:AC00120,REC:REC-0017,Account,RecipientAccount,TRANSFER_TO,TX000043,2024-11-04 8:09:03,241.42,Online,Palu,7271,0,None,0.2384,30.0,test
E-TX000043-USES_DEVICE,ACC:AC00120,DEV:D000198,Account,Device,USES_DEVICE,TX000043,2024-11-04 8:09:03,241.42,Online,Palu,7271,0,None,0.2384,30.0,test
E-TX000043-USES_IP,ACC:AC00120,IP:60.89.202.192,Account,IP,USES_IP,TX000043,2024-11-04 8:09:03,241.42,Online,Palu,7271,0,None,0.2384,30.0,test
E-TX000043-PAYS_MERCHANT,ACC:AC00120,MER:M044,Account,Merchant,PAYS_MERCHANT,TX000043,2024-11-04 8:09:03,241.42,Online,Palu,7271,0,None,0.2384,30.0,test
E-TX000043-LOCATED_IN,ACC:AC00120,GEO:7271,Account,GeoRegion,LOCATED_IN,TX000043,2024-11-04 8:09:03,241.42,Online,Palu,7271,0,None,0.2384,30.0,test
E-TX000043-RECEIVES_IN_REGION,REC:REC-0017,GEO:7271,RecipientAccount,GeoRegion,RECEIVES_IN_REGION,TX000043,2024-11-04 8:09:03,241.42,Online,Palu,7271,0,None,0.2384,30.0,test
E-TX000044-TRANSFER_TO,ACC:AC00117,REC:REC-0162,Account,RecipientAccount,TRANSFER_TO,TX000044,2024-11-04 8:08:03,55.32,ATM,Jakarta Barat,3173,0,None,0.1008,10.0,test
E-TX000044-USES_DEVICE,ACC:AC00117,DEV:D000197,Account,Device,USES_DEVICE,TX000044,2024-11-04 8:08:03,55.32,ATM,Jakarta Barat,3173,0,None,0.1008,10.0,test
E-TX000044-USES_IP,ACC:AC00117,IP:173.135.78.201,Account,IP,USES_IP,TX000044,2024-11-04 8:08:03,55.32,ATM,Jakarta Barat,3173,0,None,0.1008,10.0,test
E-TX000044-PAYS_MERCHANT,ACC:AC00117,MER:M009,Account,Merchant,PAYS_MERCHANT,TX000044,2024-11-04 8:08:03,55.32,ATM,Jakarta Barat,3173,0,None,0.1008,10.0,test
E-TX000044-LOCATED_IN,ACC:AC00117,GEO:3173,Account,GeoRegion,LOCATED_IN,TX000044,2024-11-04 8:08:03,55.32,ATM,Jakarta Barat,3173,0,None,0.1008,10.0,test
E-TX000044-RECEIVES_IN_REGION,REC:REC-0162,GEO:3173,RecipientAccount,GeoRegion,RECEIVES_IN_REGION,TX000044,2024-11-04 8:08:03,55.32,ATM,Jakarta Barat,3173,0,None,0.1008,10.0,test
E-TX000045-TRANSFER_TO,ACC:AC00011,REC:REC-0206,Account,RecipientAccount,TRANSFER_TO,TX000045,2024-11-04 8:09:53,304.31,Branch,Jambi,1571,0,None,0.1779,20.0,train
E-TX000045-USES_DEVICE,ACC:AC00011,DEV:D000685,Account,Device,USES_DEVICE,TX000045,2024-11-04 8:09:53,304.31,Branch,Jambi,1571,0,None,0.1779,20.0,train
E-TX000045-USES_IP,ACC:AC00011,IP:77.208.193.198,Account,IP,USES_IP,TX000045,2024-11-04 8:09:53,304.31,Branch,Jambi,1571,0,None,0.1779,20.0,train
