NodeID,NodeType,TxCount,FraudTxCount,TotalAmount,AvgRiskScore,MaxRuleRiskScore,UniqueAccounts,PrimaryLocation,Split,OutDegree,InDegree,FraudRelatedLabel,FraudRingLabel_Seed,GraphRiskScore_Seed
ACC:AC00250,Account,2,0,993.23,0.15245,20.0,1,Jakarta Timur,test,10,0,0,0,0.1838
ACC:AC00251,Account,4,1,2770.84,0.347125,70.0,1,Ambon,train,19,0,1,0,0.4309
ACC:AC00252,Account,2,1,1501.57,0.5175,65.0,1,Kupang,test,10,0,1,0,0.4346
ACC:AC00253,Account,6,0,3093.84,0.34076666666666666,55.0,1,Banda Aceh,train,30,0,0,0,0.3874
ACC:AC00254,Account,6,0,1203.99,0.21061666666666667,45.0,1,Balikpapan,train,30,0,0,0,0.3158
ACC:AC00255,Account,3,0,1079.9,0.25703333333333334,30.0,1,Balikpapan,train,15,0,0,0,0.2914
ACC:AC00256,Account,3,0,1258.39,0.35790000000000005,65.0,1,Ambon,train,15,0,0,0,0.3468
ACC:AC00257,Account,11,0,3410.02,0.2111909090909091,55.0,1,Jakarta Barat,train,55,0,0,0,0.3162
ACC:AC00258,Account,7,0,1599.6,0.20698571428571427,50.0,1,Semarang,train,33,0,0,0,0.3138
ACC:AC00259,Account,3,0,612.27,0.18956666666666666,30.0,1,Jakarta Utara,train,15,0,0,0,0.2543
ACC:AC00260,Account,4,0,521.0,0.255175,50.0,1,Banda Aceh,train,20,0,0,0,0.3403
ACC:AC00261,Account,7,0,1039.21,0.2134,45.0,1,Jakarta Utara,train,34,0,0,0,0.3174
ACC:AC00262,Account,5,1,2155.44,0.36651999999999996,90.0,1,Manado,validation,25,0,1,0,0.4516
ACC:AC00263,Account,5,0,1550.8400000000001,0.30779999999999996,50.0,1,Pekanbaru,train,24,0,0,0,0.3693
ACC:AC00264,Account,6,0,2647.53,0.2271,55.0,1,Bandar Lampung,train,30,0,0,0,0.3249
ACC:AC00265,Account,9,1,3953.6,0.32075555555555557,70.0,1,Balikpapan,train,44,0,1,0,0.4264
ACC:AC00266,Account,4,0,614.13,0.314,60.0,1,Balikpapan,train,20,0,0,0,0.3727
ACC:AC00267,Account,10,0,2003.11,0.18886,60.0,1,Batam,train,48,0,0,0,0.3039
ACC:AC00268,Account,4,1,1847.96,0.282675,60.0,1,Balikpapan,train,20,0,1,0,0.4055
ACC:AC00269,Account,3,0,459.61,0.27496666666666664,50.0,1,Ambon,train,15,0,0,0,0.3012
ACC:AC00270,Account,2,0,672.29,0.29145,50.0,1,Ambon,train,10,0,0,0,0.2603
ACC:AC00271,Account,5,0,711.53,0.16570000000000001,30.0,1,Kendari,train,24,0,0,0,0.2911
ACC:AC00272,Account,8,0,2362.38,0.2527666666666667,50.0,1,Surakarta,train,39,0,0,0,0.339
ACC:AC00273,Account,4,0,2390.7,0.2228,45.0,1,Makassar,train,20,0,0,0,0.3225
ACC:AC00274,Account,5,0,1330.3600000000001,0.143,20.0,1,Bandar Lampung,test,25,0,0,0,0.2786
ACC:AC00275,Account,9,0,1959.8000000000002,0.23904444444444442,55.0,1,Bengkulu,train,42,0,0,0,0.3315
ACC:AC00276,Account,5,0,1471.1399999999999,0.24728,60.0,1,Bogor,train,25,0,0,0,0.336
ACC:AC00277,Account,3,0,1325.31,0.2287,30.0,1,Bogor,train,15,0,0,0,0.2758
ACC:AC00278,Account,3,0,959.2,0.163325,30.0,1,Jakarta Selatan,train,16,0,0,0,0.2498
ACC:AC00279,Account,9,1,2123.0,0.2149111111111111,75.0,1,Ambon,train,44,0,1,0,0.3682
ACC:AC00280,Account,5,0,1738.31,0.17834,40.0,1,Tangerang Selatan,train,24,0,0,0,0.2981
ACC:AC00281,Account,4,0,1152.11,0.196475,30.0,1,Jakarta Selatan,train,19,0,0,0,0.2981
ACC:AC00282,Account,6,0,1785.78,0.1708833333333333,50.0,1,Bogor,train,28,0,0,0,0.294
ACC:AC00283,Account,1,0,77.9,0.2405,30.0,1,Bekasi,train,5,0,0,0,0.1823
ACC:AC00284,Account,8,2,3533.35,0.4366375,90.0,1,Bengkulu,train,38,0,1,0,0.5402
ACC:AC00285,Account,7,2,2836.57,0.3775857142857143,75.0,1,Balikpapan,train,35,0,1,0,0.5077
ACC:AC00286,Account,6,0,544.04,0.1612,30.0,1,Banjarmasin,train,28,0,0,0,0.2887
ACC:AC00287,Account,2,0,641.77,0.2194,30.0,1,Batam,train,10,0,0,0,0.2207
ACC:AC00288,Account,3,0,1188.25,0.20953333333333335,40.0,1,Sorong,test,14,0,0,0,0.2552
ACC:AC00289,Account,3,0,1039.22,0.10859999999999999,20.0,1,Jakarta Selatan,validation,15,0,0,0,0.2097
ACC:AC00290,Account,4,0,1890.8600000000001,0.2177,50.0,1,Kupang,test,19,0,0,0,0.3097
ACC:AC00291,Account,7,0,2828.13,0.1669,35.0,1,Tangerang Selatan,train,34,0,0,0,0.2918
ACC:AC00292,Account,7,0,1954.23,0.22961428571428572,50.0,1,Ambon,train,34,0,0,0,0.3263
ACC:AC00293,Account,4,0,311.78,0.20290000000000002,40.0,1,Tangerang Selatan,train,18,0,0,0,0.2916
ACC:AC00294,Account,4,0,1265.9299999999998,0.164825,30.0,1,Makassar,train,20,0,0,0,0.2907
ACC:AC00295,Account,6,0,1499.41,0.22711666666666666,45.0,1,Bandar Lampung,train,30,0,0,0,0.3249
ACC:AC00296,Account,4,0,1556.3899999999999,0.314,45.0,1,Jakarta Timur,train,20,0,0,0,0.3727
ACC:AC00297,Account,10,0,2765.71,0.32039,70.0,1,Semarang,train,48,0,0,0,0.3762
ACC:AC00298,Account,7,0,920.37,0.21584285714285714,60.0,1,Bandung,train,35,0,0,0,0.3187
ACC:AC00299,Account,4,0,482.93,0.22575,60.0,1,Banda Aceh,train,19,0,0,0,0.3142
ACC:AC00300,Account,5,0,856.51,0.19588,40.0,1,Tangerang Selatan,train,24,0,0,0,0.3077
ACC:AC00301,Account,6,0,2381.6,0.19345,50.0,1,Bengkulu,test,29,0,0,0,0.3064
ACC:AC00302,Account,4,0,1906.67,0.07794999999999999,20.0,1,Ambon,train,20,0,0,0,0.2429
ACC:AC00303,Account,6,0,2989.45,0.29114999999999996,60.0,1,Ambon,train,30,0,0,0,0.3601
ACC:AC00304,Account,12,0,3965.49,0.21263333333333334,65.0,1,Bengkulu,train,54,0,0,0,0.3169
ACC:AC00305,Account,6,0,1889.77,0.20685714285714285,55.0,1,Jakarta Utara,train,30,0,0,0,0.3138
ACC:AC00306,Account,6,0,1319.18,0.19866666666666666,30.0,1,Balikpapan,train,30,0,0,0,0.3093
ACC:AC00307,Account,3,0,613.78,0.2283666666666667,65.0,1,Palangka Raya,train,15,0,0,0,0.2756
ACC:AC00308,Account,2,0,484.46000000000004,0.24465000000000003,40.0,1,Palembang,train,10,0,0,0,0.2346
ACC:AC00309,Account,1,0,52.04,0.1373,20.0,1,Tangerang Selatan,train,5,0,0,0,0.1255
ACC:AC00310,Account,7,0,2699.22,0.24534285714285714,50.0,1,Banda Aceh,train,35,0,0,0,0.3349
ACC:AC00311,Account,6,0,1747.69,0.20191666666666666,45.0,1,Bandar Lampung,test,30,0,0,0,0.3111
ACC:AC00312,Account,3,0,1528.0900000000001,0.2862,50.0,1,Balikpapan,train,15,0,0,0,0.3074
ACC:AC00313,Account,3,0,743.6999999999999,0.22216666666666665,45.0,1,Jakarta Timur,train,15,0,0,0,0.2722
ACC:AC00314,Account,4,0,943.04,0.241,40.0,1,Balikpapan,train,20,0,0,0,0.3326
ACC:AC00315,Account,5,0,1008.0600000000001,0.24369999999999997,55.0,1,Bogor,train,25,0,0,0,0.334
ACC:AC00316,Account,6,1,3437.56,0.3507833333333334,80.0,1,Bandung,train,30,0,1,0,0.4429
ACC:AC00317,Account,7,0,3032.5499999999997,0.21870000000000003,40.0,1,Balikpapan,train,33,0,0,0,0.3203
ACC:AC00318,Account,5,0,2014.68,0.2948,50.0,1,Samarinda,train,24,0,0,0,0.3621
ACC:AC00319,Account,5,0,1668.43,0.16670000000000001,60.0,1,Banjarmasin,train,25,0,0,0,0.2917
ACC:AC00320,Account,5,0,1698.9,0.2508666666666666,40.0,1,Palu,validation,25,0,0,0,0.338
ACC:AC00321,Account,2,0,458.71999999999997,0.1946,20.0,1,Semarang,train,10,0,0,0,0.207
ACC:AC00322,Account,8,0,2992.25,0.27255,60.0,1,Banjarmasin,test,40,0,0,0,0.3499
ACC:AC00323,Account,3,0,1236.12,0.13286666666666666,20.0,1,Kendari,train,15,0,0,0,0.2231
ACC:AC00324,Account,5,0,1033.69,0.2459,65.0,1,Banda Aceh,train,25,0,0,0,0.3352
ACC:AC00325,Account,5,0,1658.28,0.2649,50.0,1,Ambon,train,24,0,0,0,0.3457
ACC:AC00326,Account,5,1,1191.04,0.27768,80.0,1,Ambon,train,25,0,1,0,0.4027
ACC:AC00327,Account,6,1,2779.23,0.31435714285714284,85.0,1,Jakarta Selatan,train,30,0,1,0,0.4229
ACC:AC00328,Account,5,0,753.73,0.12806,20.0,1,Palu,train,24,0,0,0,0.2704
ACC:AC00329,Account,9,0,1984.6200000000001,0.20137777777777777,50.0,1,Solo,train,42,0,0,0,0.3108
ACC:AC00330,Account,4,0,866.6700000000001,0.23415,60.0,1,Jayapura,train,20,0,0,0,0.3288
ACC:AC00331,Account,7,1,2331.31,0.3223,70.0,1,Ambon,validation,34,0,1,0,0.4273
ACC:AC00332,Account,8,0,2359.61,0.2090625,60.0,1,Bengkulu,train,39,0,0,0,0.315
ACC:AC00333,Account,3,0,536.54,0.2853,50.0,1,Banjarmasin,train,15,0,0,0,0.3069
ACC:AC00334,Account,3,0,849.01,0.1331,20.0,1,Makassar,train,14,0,0,0,0.2132
ACC:AC00335,Account,2,0,343.19,0.20205,40.0,1,Mataram,train,10,0,0,0,0.2111
ACC:AC00336,Account,4,0,2126.4700000000003,0.246875,55.0,1,Jakarta Utara,train,19,0,0,0,0.3258
ACC:AC00337,Account,8,1,4393.41,0.20054999999999998,55.0,1,Jakarta Utara,train,38,0,1,0,0.3603
ACC:AC00338,Account,7,0,2905.38,0.28532857142857143,65.0,1,Surabaya,train,33,0,0,0,0.3569
ACC:AC00339,Account,9,0,2508.6800000000003,0.19204444444444443,60.0,1,Palu,train,44,0,0,0,0.3056
ACC:AC00340,Account,3,0,769.73,0.21176666666666666,40.0,1,Bekasi,test,15,0,0,0,0.2665
ACC:AC00341,Account,5,0,504.45,0.1639,30.0,1,Bandar Lampung,train,25,0,0,0,0.2901
ACC:AC00342,Account,3,0,629.39,0.1878,30.0,1,Jakarta Utara,train,15,0,0,0,0.2533
ACC:AC00344,Account,4,0,2291.6800000000003,0.219825,35.0,1,Banda Aceh,train,20,0,0,0,0.3209
ACC:AC00345,Account,9,0,2827.25,0.24416666666666664,50.0,1,Yogyakarta,train,44,0,0,0,0.3343
ACC:AC00346,Account,1,0,180.46,0.1009,10.0,1,Jakarta Utara,train,5,0,0,0,0.1055
ACC:AC00347,Account,3,0,784.52,0.2856666666666667,60.0,1,Malang,train,15,0,0,0,0.3071
ACC:AC00348,Account,4,0,1444.96,0.158,50.0,1,Balikpapan,train,20,0,0,0,0.2869
ACC:AC00349,Account,6,0,1038.09,0.1668666666666667,50.0,1,Banda Aceh,train,30,0,0,0,0.2918
ACC:AC00350,Account,2,1,1815.84,0.40525,60.0,1,Banjarmasin,test,10,0,1,0,0.3729
ACC:AC00351,Account,2,0,295.41,0.29595,50.0,1,Bandar Lampung,test,10,0,0,0,0.2628
ACC:AC00352,Account,4,0,779.3,0.18395,30.0,1,Banjarmasin,train,20,0,0,0,0.3012
ACC:AC00353,Account,5,0,383.75,0.23902,50.0,1,Banda Aceh,train,25,0,0,0,0.3315
ACC:AC00354,Account,5,0,2087.7200000000003,0.17064000000000001,40.0,1,Batam,train,25,0,0,0,0.2939
ACC:AC00355,Account,3,0,916.01,0.1432,30.0,1,Ambon,test,15,0,0,0,0.2288
ACC:AC00356,Account,8,0,2583.27,0.1637,30.0,1,Jambi,train,39,0,0,0,0.29
ACC:AC00357,Account,6,1,1840.35,0.21150000000000002,70.0,1,Ambon,train,30,0,1,0,0.3663
ACC:AC00358,Account,8,2,4093.54,0.41044444444444445,80.0,1,Malang,train,40,0,1,0,0.5257
ACC:AC00359,Account,6,0,2079.23,0.2947166666666667,50.0,1,Denpasar,train,29,0,0,0,0.3621
ACC:AC00360,Account,6,0,1934.23,0.24116666666666667,60.0,1,Mataram,train,27,0,0,0,0.3326
ACC:AC00361,Account,2,0,240.95,0.36845,60.0,1,Sorong,test,10,0,0,0,0.3026
ACC:AC00362,Account,12,0,2991.32,0.22435833333333333,60.0,1,Ambon,train,58,0,0,0,0.3234
ACC:AC00363,Account,12,1,4702.91,0.219575,65.0,1,Banjarmasin,train,58,0,1,0,0.3708
ACC:AC00364,Account,1,0,143.54,0.3383,40.0,1,Ambon,test,5,0,0,0,0.2361
ACC:AC00365,Account,5,0,989.87,0.15952,20.0,1,Bogor,test,25,0,0,0,0.2877
ACC:AC00366,Account,8,0,3043.79,0.269425,60.0,1,Denpasar,train,39,0,0,0,0.3482
ACC:AC00367,Account,7,0,1635.3000000000002,0.2318,40.0,1,Bandung,train,35,0,0,0,0.3275
ACC:AC00368,Account,4,0,1144.0,0.18485,30.0,1,Depok,train,20,0,0,0,0.3017
ACC:AC00369,Account,6,0,2280.04,0.30626666666666663,60.0,1,Denpasar,train,30,0,0,0,0.3684
ACC:AC00370,Account,7,0,2410.87,0.24857142857142858,50.0,1,Banda Aceh,train,35,0,0,0,0.3367
ACC:AC00371,Account,2,0,328.65,0.1497,20.0,1,Denpasar,train,10,0,0,0,0.1823
ACC:AC00372,Account,3,0,2041.83,0.30383333333333334,60.0,1,Bandung,train,15,0,0,0,0.3171
ACC:AC00373,Account,9,0,2066.4,0.2154,65.0,1,Banjarmasin,train,44,0,0,0,0.3185
ACC:AC00374,Account,6,0,1337.45,0.1906,30.0,1,Semarang,test,29,0,0,0,0.3048
ACC:AC00375,Account,3,0,979.26,0.2011333333333333,40.0,1,Makassar,test,15,0,0,0,0.2606
ACC:AC00376,Account,3,0,625.4300000000001,0.22576666666666667,40.0,1,Manado,train,15,0,0,0,0.2742
ACC:AC00377,Account,4,0,1188.67,0.24887499999999999,50.0,1,Bandung,train,20,0,0,0,0.3369
ACC:AC00378,Account,6,0,1977.91,0.26406666666666667,50.0,1,Banda Aceh,train,29,0,0,0,0.3452
ACC:AC00379,Account,2,0,741.48,0.2776,35.0,1,Bengkulu,train,10,0,0,0,0.2527
ACC:AC00380,Account,6,0,1176.67,0.139,30.0,1,Banjarmasin,train,26,0,0,0,0.2765
ACC:AC00381,Account,3,0,890.7,0.1103,20.0,1,Banjarmasin,train,15,0,0,0,0.2107
ACC:AC00382,Account,6,0,2327.19,0.21683333333333332,55.0,1,Bengkulu,train,30,0,0,0,0.3193
ACC:AC00383,Account,4,0,648.4100000000001,0.28465,60.0,1,Denpasar,train,19,0,0,0,0.3466
ACC:AC00384,Account,7,0,2562.23,0.24608571428571427,60.0,1,Jakarta Utara,train,34,0,0,0,0.3353
ACC:AC00385,Account,6,1,4977.71,0.2509,60.0,1,Jayapura,train,31,0,1,0,0.388
ACC:AC00386,Account,8,0,1997.78,0.2411888888888889,60.0,1,Bogor,train,38,0,0,0,0.3327
ACC:AC00387,Account,3,0,715.35,0.17900000000000002,20.0,1,Ambon,train,15,0,0,0,0.2485
ACC:AC00388,Account,2,0,1279.61,0.2932,35.0,1,Palembang,train,10,0,0,0,0.2613
ACC:AC00389,Account,3,0,936.36,0.31983333333333336,50.0,1,Jakarta Pusat,train,15,0,0,0,0.3259
ACC:AC00390,Account,6,0,544.27,0.35433333333333333,60.0,1,Balikpapan,train,30,0,0,0,0.3949
ACC:AC00391,Account,2,0,459.95,0.28465,40.0,1,Kupang,train,10,0,0,0,0.2566
ACC:AC00392,Account,3,0,864.3399999999999,0.2306,30.0,1,Kendari,train,15,0,0,0,0.2768
ACC:AC00393,Account,8,0,1673.6499999999999,0.2011125,50.0,1,Denpasar,train,38,0,0,0,0.3106
ACC:AC00394,Account,7,0,1680.77,0.14924285714285715,30.0,1,Balikpapan,train,34,0,0,0,0.2821
ACC:AC00395,Account,3,0,952.25,0.1048,20.0,1,Batam,train,15,0,0,0,0.2076
ACC:AC00396,Account,8,0,3286.7,0.1840375,50.0,1,Banjarmasin,test,40,0,0,0,0.3012
ACC:AC00397,Account,7,1,1952.26,0.2875857142857143,60.0,1,Bogor,train,35,0,1,0,0.4082
ACC:AC00398,Account,7,1,2860.1800000000003,0.3405285714285714,75.0,1,Tangerang Selatan,train,33,0,1,0,0.4373
ACC:AC00399,Account,5,0,1205.73,0.25978,60.0,1,Bogor,train,24,0,0,0,0.3429
ACC:AC00400,Account,5,0,814.56,0.28891999999999995,50.0,1,Banjarmasin,train,25,0,0,0,0.3589
ACC:AC00401,Account,6,0,1661.53,0.26,60.0,1,Bandar Lampung,train,29,0,0,0,0.343
ACC:AC00402,Account,4,0,1314.84,0.354675,60.0,1,Jakarta Timur,train,20,0,0,0,0.3951
ACC:AC00403,Account,8,0,980.5699999999999,0.248425,50.0,1,Banda Aceh,train,39,0,0,0,0.3366
ACC:AC00404,Account,4,0,349.65,0.15967499999999998,30.0,1,Batam,test,20,0,0,0,0.2878
ACC:AC00405,Account,6,0,2566.05,0.18166666666666667,30.0,1,Bengkulu,train,30,0,0,0,0.2999
ACC:AC00406,Account,1,0,183.71,0.1064,10.0,1,Palembang,train,5,0,0,0,0.1085
ACC:AC00407,Account,7,0,2718.1,0.2731,45.0,1,Bekasi,test,33,0,0,0,0.3502
ACC:AC00408,Account,2,0,556.38,0.24855,30.0,1,Balikpapan,train,10,0,0,0,0.2367
ACC:AC00409,Account,5,0,1314.6999999999998,0.19971999999999998,55.0,1,Bandar Lampung,train,24,0,0,0,0.3098
ACC:AC00410,Account,5,1,1578.01,0.31479999999999997,90.0,1,Balikpapan,train,25,0,1,0,0.4231
ACC:AC00411,Account,6,0,1684.78,0.2587833333333333,50.0,1,Banda Aceh,train,30,0,0,0,0.3423
ACC:AC00412,Account,4,0,1143.54,0.19835,45.0,1,Jayapura,train,20,0,0,0,0.3091
ACC:AC00413,Account,4,0,1441.11,0.272275,65.0,1,Jakarta Utara,test,20,0,0,0,0.3498
ACC:AC00414,Account,3,0,942.23,0.1139,20.0,1,Batam,train,15,0,0,0,0.2126
ACC:AC00415,Account,3,0,108.16999999999999,0.1575,20.0,1,Ambon,train,15,0,0,0,0.2366
ACC:AC00416,Account,5,0,2543.88,0.23715999999999998,35.0,1,Jayapura,train,24,0,0,0,0.3304
ACC:AC00417,Account,5,1,771.68,0.32904,90.0,1,Denpasar,train,25,0,1,0,0.431
ACC:AC00418,Account,6,0,1718.02,0.3067333333333333,70.0,1,Bandung,train,30,0,0,0,0.3687
ACC:AC00419,Account,3,0,841.8199999999999,0.2749,60.0,1,Jakarta Pusat,train,15,0,0,0,0.3012
ACC:AC00420,Account,3,0,1728.7199999999998,0.19340000000000002,50.0,1,Depok,train,14,0,0,0,0.2464
ACC:AC00421,Account,3,0,664.12,0.17663333333333334,30.0,1,Surakarta,train,14,0,0,0,0.2371
ACC:AC00422,Account,4,0,572.95,0.175725,40.0,1,Jakarta Selatan,train,20,0,0,0,0.2966
ACC:AC00423,Account,6,2,3038.14,0.4073333333333333,75.0,1,Semarang,train,29,0,1,0,0.524
ACC:AC00424,Account,5,0,1212.02,0.17712,40.0,1,Balikpapan,train,25,0,0,0,0.2974
ACC:AC00425,Account,7,0,2541.34,0.18504285714285715,60.0,1,Ambon,train,34,0,0,0,0.3018
ACC:AC00426,Account,6,0,1494.1599999999999,0.20425000000000001,60.0,1,Jayapura,train,29,0,0,0,0.3123
ACC:AC00427,Account,9,0,1682.38,0.23907777777777778,55.0,1,Jakarta Barat,train,42,0,0,0,0.3315
ACC:AC00428,Account,3,0,1727.94,0.2941666666666667,60.0,1,Jakarta Barat,test,15,0,0,0,0.3118
ACC:AC00429,Account,3,0,279.33,0.19599999999999998,30.0,1,Bandung,train,15,0,0,0,0.2578
ACC:AC00430,Account,7,0,1473.01,0.2556285714285714,60.0,1,Pekanbaru,train,32,0,0,0,0.3406
ACC:AC00431,Account,7,1,2750.4500000000003,0.2655,70.0,1,Bandung,train,35,0,1,0,0.396
ACC:AC00432,Account,7,1,1673.96,0.3178,75.0,1,Jakarta Timur,train,35,0,1,0,0.4248
ACC:AC00433,Account,3,0,1697.3,0.4220333333333333,60.0,1,Bogor,train,15,0,0,0,0.3821
ACC:AC00434,Account,7,0,1799.1,0.2208142857142857,55.0,1,Denpasar,test,34,0,0,0,0.3214
ACC:AC00435,Account,2,0,429.59000000000003,0.515,60.0,1,Manado,train,10,0,0,0,0.3833
ACC:AC00436,Account,5,0,1034.87,0.18892,40.0,1,Palembang,train,23,0,0,0,0.3039
ACC:AC00437,Account,4,0,922.17,0.1971,30.0,1,Jakarta Selatan,train,20,0,0,0,0.3084
ACC:AC00438,Account,8,0,1325.53,0.1902875,50.0,1,Depok,train,38,0,0,0,0.3047
ACC:AC00439,Account,9,0,4185.8099999999995,0.19846666666666668,50.0,1,Bekasi,train,42,0,0,0,0.3092
ACC:AC00440,Account,1,0,201.69,0.2657,30.0,1,Balikpapan,train,5,0,0,0,0.1961
ACC:AC00441,Account,6,0,1907.69,0.28191666666666665,60.0,1,Jakarta Utara,train,29,0,0,0,0.3551
ACC:AC00442,Account,9,0,1691.5,0.19463,50.0,1,Kupang,train,44,0,0,0,0.307
ACC:AC00443,Account,4,0,2585.12,0.1649,25.0,1,Jakarta Timur,test,20,0,0,0,0.2907
ACC:AC00444,Account,4,0,496.37,0.2414,50.0,1,Batam,train,20,0,0,0,0.3328
ACC:AC00445,Account,5,0,1787.5,0.23512,55.0,1,Balikpapan,train,25,0,0,0,0.3293
ACC:AC00446,Account,5,0,1036.44,0.18498,40.0,1,Banda Aceh,train,25,0,0,0,0.3017
ACC:AC00447,Account,4,0,633.1,0.21225,35.0,1,Banda Aceh,train,20,0,0,0,0.3167
ACC:AC00448,Account,7,2,1361.18,0.36617500000000003,75.0,1,Mataram,train,35,0,1,0,0.5014
ACC:AC00449,Account,5,0,796.4799999999999,0.13682,30.0,1,Bekasi,train,25,0,0,0,0.2753
ACC:AC00450,Account,3,0,920.89,0.25116666666666665,60.0,1,Jakarta Timur,train,15,0,0,0,0.2881
ACC:AC00451,Account,5,0,1536.38,0.31764000000000003,60.0,1,Depok,train,25,0,0,0,0.3747
ACC:AC00452,Account,6,0,1378.93,0.23788333333333334,60.0,1,Jakarta Utara,train,28,0,0,0,0.3308
ACC:AC00453,Account,9,1,2370.7000000000003,0.22635555555555553,60.0,1,Ambon,train,45,0,1,0,0.3745
ACC:AC00454,Account,4,1,1976.73,0.55155,100.0,1,Banda Aceh,train,20,0,1,0,0.5534
ACC:AC00455,Account,6,0,2818.54,0.2776142857142857,50.0,1,Banjarmasin,train,30,0,0,0,0.3527
ACC:AC00456,Account,11,1,2683.87,0.29916363636363635,80.0,1,Pekanbaru,train,53,0,1,0,0.4145
ACC:AC00457,Account,3,0,784.78,0.1471,20.0,1,Jakarta Pusat,train,15,0,0,0,0.2309
ACC:AC00458,Account,6,0,1247.46,0.24683333333333335,60.0,1,Bandung,train,29,0,0,0,0.3358
ACC:AC00459,Account,7,0,1513.57,0.1960285714285714,30.0,1,Jakarta Selatan,train,34,0,0,0,0.3078
ACC:AC00460,Account,11,1,5523.24,0.3008090909090909,85.0,1,Bandar Lampung,train,50,0,1,0,0.4154
ACC:AC00461,Account,3,0,679.0999999999999,0.2775666666666667,60.0,1,Manado,train,14,0,0,0,0.2927
ACC:AC00462,Account,6,0,494.2,0.1694,20.0,1,Jayapura,train,28,0,0,0,0.2932
ACC:AC00463,Account,4,0,479.56,0.2453,60.0,1,Balikpapan,train,19,0,0,0,0.3249
ACC:AC00464,Account,8,1,2898.33,0.23635555555555557,60.0,1,Bandung,train,39,0,1,0,0.38
ACC:AC00465,Account,8,0,1502.65,0.229825,50.0,1,Bandung,train,40,0,0,0,0.3264
ACC:AC00466,Account,4,1,2635.9700000000003,0.371625,100.0,1,Jakarta Selatan,train,20,0,1,0,0.4544
ACC:AC00467,Account,3,0,1202.19,0.23516666666666666,50.0,1,Ambon,train,15,0,0,0,0.2793
ACC:AC00468,Account,4,1,445.52000000000004,0.43875,100.0,1,Tangerang Selatan,train,18,0,1,0,0.4713
ACC:AC00469,Account,1,0,65.57,0.1728,20.0,1,Padang,train,5,0,0,0,0.145
ACC:AC00470,Account,4,0,1705.08,0.1368,30.0,1,Depok,train,20,0,0,0,0.2752
ACC:AC00471,Account,6,0,1769.45,0.24923333333333333,55.0,1,Jayapura,train,28,0,0,0,0.3371
ACC:AC00472,Account,1,0,588.37,0.0978,10.0,1,Tangerang,validation,5,0,0,0,0.1038
ACC:AC00473,Account,1,0,57.16,0.2287,30.0,1,Kendari,train,5,0,0,0,0.1758
ACC:AC00474,Account,3,0,1357.05,0.2001,30.0,1,Bogor,train,16,0,0,0,0.2701
ACC:AC00475,Account,8,0,967.23,0.1599125,30.0,1,Solo,train,37,0,0,0,0.288
ACC:AC00476,Account,1,0,506.81,0.0497,10.0,1,Batam,train,5,0,0,0,0.0773
ACC:AC00477,Account,3,0,1019.03,0.3579666666666667,60.0,1,Bekasi,train,15,0,0,0,0.3469
ACC:AC00478,Account,7,0,3046.3,0.17641428571428572,40.0,1,Jayapura,train,35,0,0,0,0.297
ACC:AC00479,Account,4,0,1369.76,0.19312500000000002,50.0,1,Sorong,train,19,0,0,0,0.2962
ACC:AC00480,Account,11,0,3309.5,0.19346363636363637,40.0,1,Malang,train,52,0,0,0,0.3064
ACC:AC00481,Account,4,0,607.94,0.26425,50.0,1,Pontianak,train,19,0,0,0,0.3353
ACC:AC00482,Account,6,0,1594.03,0.21755,50.0,1,Tangerang Selatan,train,28,0,0,0,0.3197
ACC:AC00483,Account,4,0,1605.72,0.24720000000000003,40.0,1,Balikpapan,train,20,0,0,0,0.336
ACC:AC00485,Account,2,0,680.99,0.2096,20.0,1,Jambi,validation,10,0,0,0,0.2153
ACC:AC00486,Account,1,0,282.26,0.0914,10.0,1,Banjarmasin,train,5,0,0,0,0.1003
ACC:AC00487,Account,4,0,480.52,0.20725000000000002,40.0,1,Ambon,train,20,0,0,0,0.314
ACC:AC00488,Account,4,0,1086.77,0.169175,20.0,1,Bogor,test,20,0,0,0,0.293
ACC:AC00489,Account,3,0,397.8,0.2783333333333333,50.0,1,Bandung,train,15,0,0,0,0.3031
ACC:AC00490,Account,5,0,1460.92,0.27804,60.0,1,Bandung,train,25,0,0,0,0.3529
ACC:AC00491,Account,1,0,37.57,0.1859,20.0,1,Sorong,train,5,0,0,0,0.1522
ACC:AC00492,Account,5,0,789.24,0.24068,60.0,1,Balikpapan,train,25,0,0,0,0.3324
ACC:AC00493,Account,5,0,593.13,0.18888,30.0,1,Denpasar,train,24,0,0,0,0.3039
ACC:AC00494,Account,4,1,1873.41,0.344225,85.0,1,Makassar,train,18,0,1,0,0.4193
ACC:AC00495,Account,8,2,2405.77,0.2552125,80.0,1,Tangerang,train,39,0,1,0,0.4404
ACC:AC00496,Account,3,0,595.88,0.26120000000000004,55.0,1,Batam,train,15,0,0,0,0.2937
ACC:AC00497,Account,5,0,1003.02,0.14822,40.0,1,Tangerang Selatan,train,24,0,0,0,0.2815
ACC:AC00498,Account,8,1,3235.63,0.2449875,75.0,1,Banda Aceh,train,40,0,1,0,0.3847
ACC:AC00499,Account,7,0,2321.29,0.2096,60.0,1,Banda Aceh,train,35,0,0,0,0.3153
ACC:AC00500,Account,4,0,646.96,0.22055,40.0,1,Pekanbaru,train,19,0,0,0,0.3113
